ra,dec,star_flag,near_star,use_phot,z_spec,z_peak,field
189.39248657,62.19130707,0,0,1,,1.2717,GOODS-N
189.39250183,62.1943512,0,0,1,,0.1777,GOODS-N
189.39250183,62.33055115,0,0,1,,1.6,GOODS-N
189.39253235,62.32930756,2,0,1,,4.2554,GOODS-N
189.39254761,62.22061157,2,0,0,,0.2809,GOODS-N
189.39256287,62.25634766,2,0,1,,5.2522,GOODS-N
189.39256287,62.26825714,2,0,1,,0.7887,GOODS-N
189.39256287,62.33347702,0,0,1,,1.971,GOODS-N
189.3926239,62.2684288,2,0,1,,2.9716,GOODS-N
189.39263916,62.33039856,0,0,1,,1.5389,GOODS-N
189.39266968,62.21321869,2,0,0,,1.6454,GOODS-N
189.39268494,62.31053925,2,0,1,,1.9746,GOODS-N
189.39271545,62.2136879,2,0,1,,1.7621,GOODS-N
189.39271545,62.22207642,2,0,0,,1.5106,GOODS-N
189.39271545,62.30861664,2,0,1,,1.3184,GOODS-N
189.39274597,62.27744675,0,0,1,,2.5842,GOODS-N
189.39276123,62.29821777,2,0,1,,1.593,GOODS-N
189.39279175,62.20570755,0,0,1,,0.9955,GOODS-N
189.39279175,62.23947144,0,0,1,,0.532,GOODS-N
189.39285278,62.33390045,2,0,1,,1.5908,GOODS-N
189.39285278,62.33647919,2,0,0,,1.0614,GOODS-N
189.39286804,62.2114296,0,0,1,,0.8473,GOODS-N
189.3928833,62.31240463,1,0,0,0.0,0.0325,GOODS-N
189.39294434,62.21049881,2,0,1,,4.4547,GOODS-N
189.39297485,62.22628403,0,0,1,,1.1727,GOODS-N
189.39300537,62.30400467,2,0,1,,1.9084,GOODS-N
189.39302063,62.23700333,2,0,1,,4.0465,GOODS-N
189.39303589,62.33833694,2,0,1,,1.297,GOODS-N
189.39305115,62.26280212,0,0,1,,0.5372,GOODS-N
189.39306641,62.26806259,2,0,1,,2.3531,GOODS-N
189.39306641,62.33400345,2,0,1,,1.3804,GOODS-N
189.39308167,62.27865219,0,0,1,,2.4936,GOODS-N
189.39309692,62.18674469,0,0,1,,1.1687,GOODS-N
189.39309692,62.21932983,2,0,1,,1.1271,GOODS-N
189.39309692,62.30744171,0,0,1,,1.6046,GOODS-N
189.39309692,62.3286438,0,0,1,,3.0922,GOODS-N
189.39311218,62.21366119,2,0,1,,1.5772,GOODS-N
189.39312744,62.21957016,0,0,1,,2.1557,GOODS-N
189.39312744,62.22406769,0,0,1,,0.9895,GOODS-N
189.39312744,62.29500198,2,0,1,,0.9582,GOODS-N
189.39317322,62.18547058,0,0,1,,1.072,GOODS-N
189.39317322,62.18592453,0,0,1,,1.1048,GOODS-N
189.39317322,62.22251511,0,0,1,,2.2297,GOODS-N
189.39317322,62.27203369,2,0,1,,2.0455,GOODS-N
189.39320374,62.22903442,2,0,1,,1.1903,GOODS-N
189.39323425,62.22961426,2,0,1,,1.3324,GOODS-N
189.39324951,62.21743393,2,0,1,,1.0353,GOODS-N
189.39328003,62.22312546,2,0,1,,1.9895,GOODS-N
189.39331055,62.25325012,0,0,1,,2.405,GOODS-N
189.39331055,62.27034378,2,0,0,,4.2513,GOODS-N
189.39332581,62.1920433,0,0,1,,1.1994,GOODS-N
189.39332581,62.26324081,2,0,1,,1.7117,GOODS-N
189.39338684,62.24497604,2,1,0,,0.0469,GOODS-N
189.39341736,62.27272415,0,0,1,,0.1104,GOODS-N
189.39341736,62.29253387,2,0,1,,0.8909,GOODS-N
189.39341736,62.30331802,0,0,1,2.2425,2.3911,GOODS-N
189.39341736,62.33769989,0,0,1,,0.0614,GOODS-N
189.39346313,62.24671555,0,0,1,,1.9818,GOODS-N
189.39347839,62.27285767,2,0,1,,2.0337,GOODS-N
189.39349365,62.21907043,2,0,1,,0.0511,GOODS-N
189.39349365,62.31770325,0,0,1,,0.1382,GOODS-N
189.39353943,62.19843292,0,0,1,,1.5098,GOODS-N
189.39353943,62.27058792,0,0,1,,1.3283,GOODS-N
189.39353943,62.27703094,0,0,1,,2.416,GOODS-N
189.39355469,62.18551254,0,0,1,,1.4221,GOODS-N
189.39355469,62.21505356,2,0,1,,2.71,GOODS-N
189.39361572,62.24025345,2,1,0,,1.9494,GOODS-N
189.39364624,62.19382477,2,0,1,,3.723,GOODS-N
189.3936615,62.22192764,0,0,1,,1.1196,GOODS-N
189.3936615,62.33660507,2,0,1,,1.0572,GOODS-N
189.39369202,62.23460007,2,0,0,,1.966,GOODS-N
189.39375305,62.28308105,0,0,1,,1.0712,GOODS-N
189.39376831,62.26127625,2,0,1,,3.246,GOODS-N
189.39379883,62.29508591,2,0,1,,0.3911,GOODS-N
189.39381409,62.27801132,2,0,1,,1.4626,GOODS-N
189.39382935,62.22813416,0,0,1,,1.0672,GOODS-N
189.39387512,62.27070236,2,0,1,,1.5901,GOODS-N
189.39389038,62.23458099,2,0,0,,0.8182,GOODS-N
189.39390564,62.21073151,2,0,1,,0.7198,GOODS-N
189.39390564,62.227108,2,0,1,,3.7279,GOODS-N
189.39390564,62.25550079,0,0,1,,2.9625,GOODS-N
189.39390564,62.27036285,2,0,1,,1.8552,GOODS-N
189.39390564,62.28980637,0,0,1,0.6402,0.868,GOODS-N
189.3939209,62.19052887,1,0,0,,0.105,GOODS-N
189.3939209,62.23233414,0,0,1,0.8405,0.8322,GOODS-N
189.39393616,62.19205093,2,0,1,,3.9152,GOODS-N
189.39396667,62.28324127,2,0,1,,3.2328,GOODS-N
189.39398193,62.23080063,2,0,1,,0.1947,GOODS-N
189.39398193,62.25592422,2,0,1,,2.922,GOODS-N
189.39401245,62.21936417,2,0,1,,0.2363,GOODS-N
189.39401245,62.33643723,0,0,1,,0.8961,GOODS-N
189.39404297,62.2845726,0,0,1,,1.6667,GOODS-N
189.39404297,62.31736374,2,0,1,,1.0763,GOODS-N
189.39407349,62.2313385,0,0,1,,1.4567,GOODS-N
189.39414978,62.30360413,2,0,1,,2.2912,GOODS-N
189.3941803,62.22949219,0,0,1,,1.6672,GOODS-N
189.39421082,62.32305908,0,0,1,,1.7008,GOODS-N
189.39422607,62.25203705,2,0,1,,3.5634,GOODS-N
189.39427185,62.22776031,2,0,0,,2.8251,GOODS-N
189.39427185,62.28788376,2,0,1,,2.2555,GOODS-N
189.39430237,62.24115753,2,1,0,,2.0045,GOODS-N
189.39430237,62.29623413,2,0,1,,1.4395,GOODS-N
189.39431763,62.20719147,2,0,1,,1.5268,GOODS-N
189.39433289,62.23086548,0,0,1,,2.3875,GOODS-N
189.39433289,62.30766296,0,0,1,,0.8329,GOODS-N
189.3943634,62.19128418,0,0,1,,1.0213,GOODS-N
189.3943634,62.25248718,2,0,1,,3.3057,GOODS-N
189.39439392,62.22653961,2,0,1,,0.9217,GOODS-N
189.39440918,62.24045563,0,1,0,,1.9659,GOODS-N
189.39442444,62.21215057,0,0,1,,2.0772,GOODS-N
189.39442444,62.32827759,2,0,1,,2.6605,GOODS-N
189.3944397,62.28440094,2,0,1,,2.9786,GOODS-N
189.3944397,62.28646469,0,0,1,,1.6051,GOODS-N
189.39447021,62.20457077,2,0,1,,1.8825,GOODS-N
189.39450073,62.28313065,2,0,1,,0.4393,GOODS-N
189.39450073,62.33696365,0,0,1,,1.1515,GOODS-N
189.39454651,62.20030594,2,0,1,,1.7092,GOODS-N
189.39454651,62.21116638,2,0,1,,4.0709,GOODS-N
189.39454651,62.23394394,2,0,1,,2.5078,GOODS-N
189.39454651,62.28050232,0,0,1,,1.6337,GOODS-N
189.39456177,62.27090454,0,0,1,,1.3993,GOODS-N
189.39459229,62.24964905,2,0,1,,3.5979,GOODS-N
189.3946228,62.19990921,2,0,1,,0.3506,GOODS-N
189.3946228,62.20990372,0,0,1,,1.4094,GOODS-N
189.39463806,62.29886246,2,0,1,,1.6143,GOODS-N
189.39465332,62.22933197,0,0,1,,0.9702,GOODS-N
189.39465332,62.29735947,2,0,1,,2.1722,GOODS-N
189.39465332,62.31737137,2,0,1,,2.6145,GOODS-N
189.39468384,62.22405243,2,0,1,,1.7004,GOODS-N
189.39471436,62.20723343,2,0,1,,0.0963,GOODS-N
189.39472961,62.19434738,0,0,1,,0.6348,GOODS-N
189.39472961,62.21387863,2,0,1,,1.845,GOODS-N
189.39472961,62.23129272,2,0,0,,1.366,GOODS-N
189.39474487,62.33270264,2,0,1,,1.4032,GOODS-N
189.39476013,62.25429535,0,0,1,,3.1345,GOODS-N
189.39479065,62.21455002,0,0,1,,1.4747,GOODS-N
189.39479065,62.21839142,2,0,1,,0.9849,GOODS-N
189.39479065,62.22496033,2,0,1,,2.6629,GOODS-N
189.39480591,62.32843018,2,0,1,,1.7406,GOODS-N
189.39482117,62.23498917,2,0,1,,1.7326,GOODS-N
189.39482117,62.30027771,2,0,1,,0.7664,GOODS-N
189.39483643,62.29600143,0,0,1,,2.4002,GOODS-N
189.39486694,62.19109726,0,0,1,,0.7288,GOODS-N
189.39486694,62.30805588,2,0,1,,0.8605,GOODS-N
189.39489746,62.20703888,2,0,1,,2.5605,GOODS-N
189.39491272,62.18967056,0,0,1,,0.9347,GOODS-N
189.39491272,62.33062744,2,0,1,,2.4355,GOODS-N
189.39494324,62.20732117,2,0,1,,0.0798,GOODS-N
189.3949585,62.31296158,2,0,1,,1.2213,GOODS-N
189.39500427,62.1983757,2,0,1,,2.0064,GOODS-N
189.39501953,62.24290848,1,0,0,0.0,0.01,GOODS-N
189.39501953,62.27015686,2,0,1,,0.3458,GOODS-N
189.39503479,62.29759216,2,0,1,,1.8224,GOODS-N
189.39506531,62.19347382,0,0,1,,1.6004,GOODS-N
189.39508057,62.2703476,2,0,1,,0.3389,GOODS-N
189.39509583,62.2121582,2,0,1,,0.6382,GOODS-N
189.39509583,62.21303558,0,0,1,,2.246,GOODS-N
189.39511108,62.28388214,2,0,1,,1.2411,GOODS-N
189.39512634,62.20991898,0,0,1,,1.4024,GOODS-N
189.39517212,62.27110291,2,0,1,,1.6487,GOODS-N
189.39518738,62.29198837,2,0,1,,0.876,GOODS-N
189.3952179,62.22364044,2,0,1,,3.0056,GOODS-N
189.3952179,62.23117447,2,0,0,,1.4837,GOODS-N
189.3952179,62.31616211,2,0,1,,3.3821,GOODS-N
189.39526367,62.20279312,2,0,1,,1.5067,GOODS-N
189.39530945,62.1849823,1,0,0,,0.4313,GOODS-N
189.39532471,62.22569275,2,0,1,,3.2649,GOODS-N
189.39533997,62.32957458,0,0,1,,1.1661,GOODS-N
189.39535522,62.32121658,0,0,1,,2.7118,GOODS-N
189.39543152,62.20874023,2,0,1,,2.0762,GOODS-N
189.39547729,62.19636536,0,0,1,,1.6571,GOODS-N
189.39547729,62.22057724,2,0,1,,1.378,GOODS-N
189.39549255,62.19134521,2,0,1,,3.9831,GOODS-N
189.39549255,62.31441116,0,0,1,,0.2716,GOODS-N
189.39549255,62.33499146,2,0,1,,1.5411,GOODS-N
189.39550781,62.28358078,0,0,1,,1.1313,GOODS-N
189.39552307,62.29898071,0,0,1,,1.2409,GOODS-N
189.39552307,62.32669067,0,0,1,,1.4117,GOODS-N
189.39555359,62.18373489,2,0,1,,0.9613,GOODS-N
189.39556885,62.20531082,0,0,1,,1.6366,GOODS-N
189.39556885,62.2351799,2,0,1,,0.4994,GOODS-N
189.39556885,62.26475525,0,0,1,,1.5742,GOODS-N
189.39558411,62.21819687,2,0,1,,3.2743,GOODS-N
189.39562988,62.26577759,2,0,1,,1.5989,GOODS-N
189.39564514,62.21319962,2,0,1,,1.2209,GOODS-N
189.3956604,62.19327545,2,0,1,,1.5778,GOODS-N
189.3956604,62.27145767,0,0,1,,1.4481,GOODS-N
189.39569092,62.22815323,2,0,1,,0.778,GOODS-N
189.39570618,62.23989487,0,1,0,,1.1591,GOODS-N
189.39572144,62.28625107,2,0,1,,1.3633,GOODS-N
189.39573669,62.19212341,0,0,1,,1.0083,GOODS-N
189.39575195,62.21187973,0,0,1,,2.2616,GOODS-N
189.39576721,62.27127838,0,0,1,,1.8516,GOODS-N
189.39576721,62.27163315,2,0,1,,1.7244,GOODS-N
189.39576721,62.32357025,0,0,1,0.6342,0.626,GOODS-N
189.39578247,62.31879044,2,0,1,,0.9438,GOODS-N
189.39579773,62.26847839,2,0,1,,0.8431,GOODS-N
189.39579773,62.28341675,2,0,1,,1.4744,GOODS-N
189.39582825,62.23949814,2,0,1,,2.0555,GOODS-N
189.39582825,62.25295639,0,0,1,,1.6642,GOODS-N
189.39584351,62.30136871,2,0,1,,0.9601,GOODS-N
189.39587402,62.22345734,2,0,1,,3.5086,GOODS-N
189.39593506,62.19564438,0,0,1,,2.4034,GOODS-N
189.39593506,62.23801422,0,0,1,,1.6601,GOODS-N
189.39598083,62.26564026,2,0,1,,0.5557,GOODS-N
189.39598083,62.29193115,2,0,1,,1.8761,GOODS-N
189.39599609,62.24770355,2,0,1,,1.3551,GOODS-N
189.39599609,62.2527771,0,0,1,,1.6173,GOODS-N
189.39599609,62.32936859,2,0,1,,0.9506,GOODS-N
189.39599609,62.33396149,0,0,1,,1.6535,GOODS-N
189.39604187,62.22624969,0,0,1,,0.9705,GOODS-N
189.39604187,62.25574493,2,0,1,,2.1717,GOODS-N
189.39604187,62.28808975,0,0,1,,3.6398,GOODS-N
189.39605713,62.2081604,0,0,1,,1.0364,GOODS-N
189.39607239,62.26676178,2,0,1,,3.0851,GOODS-N
189.39608765,62.21364594,0,0,1,,2.7214,GOODS-N
189.39610291,62.30400085,0,0,1,,2.1517,GOODS-N
189.39613342,62.20650864,2,0,1,,1.6075,GOODS-N
189.39613342,62.22076416,2,0,0,,0.6343,GOODS-N
189.39616394,62.19308472,0,0,1,,1.6585,GOODS-N
189.39616394,62.20203781,2,0,0,,1.4982,GOODS-N
189.3961792,62.21618271,0,0,1,,1.2777,GOODS-N
189.39619446,62.30823517,2,0,1,,1.7119,GOODS-N
189.39620972,62.26471329,2,0,1,,1.7992,GOODS-N
189.39620972,62.32040024,2,0,1,,2.6027,GOODS-N
189.39624023,62.21665573,0,0,1,,1.4933,GOODS-N
189.39624023,62.30575562,2,0,1,,1.2352,GOODS-N
189.39625549,62.28419113,2,0,1,,0.7209,GOODS-N
189.39628601,62.27525711,2,0,1,,2.7633,GOODS-N
189.39628601,62.27826309,2,0,1,,2.4342,GOODS-N
189.39630127,62.19278336,2,0,1,,0.5965,GOODS-N
189.39631653,62.3290863,2,0,1,,1.8708,GOODS-N
189.39633179,62.2185936,0,0,1,,0.6636,GOODS-N
189.39634705,62.23990631,2,1,0,,5.0828,GOODS-N
189.3963623,62.33034897,2,0,1,,1.8819,GOODS-N
189.39637756,62.1917572,2,0,1,,1.2598,GOODS-N
189.39645386,62.22030258,2,0,1,,1.6773,GOODS-N
189.39646912,62.23944092,2,0,1,,1.1908,GOODS-N
189.39651489,62.32876587,0,0,1,,1.8108,GOODS-N
189.39657593,62.26970673,2,0,1,,3.6464,GOODS-N
189.39659119,62.28940582,0,0,1,,0.412,GOODS-N
189.39663696,62.31590652,2,0,1,,1.3115,GOODS-N
189.39665222,62.26145172,2,0,1,,0.8451,GOODS-N
189.39665222,62.26877975,2,0,1,,0.3742,GOODS-N
189.39665222,62.29750443,2,0,1,,0.6922,GOODS-N
189.39666748,62.18955994,2,0,1,,1.66,GOODS-N
189.39666748,62.30208969,0,0,1,,0.6171,GOODS-N
189.39668274,62.3034668,2,0,1,,1.7387,GOODS-N
189.39668274,62.33401871,2,0,0,,2.9052,GOODS-N
189.396698,62.23842621,2,0,1,,0.5691,GOODS-N
189.396698,62.33361816,0,0,1,,1.4478,GOODS-N
189.39671326,62.2337265,2,0,1,,0.0744,GOODS-N
189.39671326,62.27176666,2,0,1,,2.475,GOODS-N
189.39674377,62.2988472,2,0,1,,1.4858,GOODS-N
189.39678955,62.27768326,2,0,0,,3.3031,GOODS-N
189.39682007,62.32785797,2,0,0,,1.1836,GOODS-N
189.39685059,62.28349304,2,0,1,,0.196,GOODS-N
189.39686584,62.27375031,2,0,1,,2.5544,GOODS-N
189.39686584,62.32688522,2,0,1,,1.7205,GOODS-N
189.39689636,62.23075485,2,0,0,,3.3279,GOODS-N
189.39689636,62.25299072,2,0,1,,3.2116,GOODS-N
189.39691162,62.20385742,1,0,0,,0.2941,GOODS-N
189.39691162,62.21044922,0,0,1,,0.0774,GOODS-N
189.39694214,62.21631241,0,0,1,,1.0366,GOODS-N
189.39700317,62.27629852,0,0,1,,0.01,GOODS-N
189.39700317,62.3355751,0,0,1,1.083,1.0544,GOODS-N
189.39701843,62.27508926,2,0,1,,0.311,GOODS-N
189.39701843,62.30245972,2,0,1,,3.166,GOODS-N
189.39706421,62.2857666,2,0,1,,0.4907,GOODS-N
189.3971405,62.1980896,2,0,1,,2.4796,GOODS-N
189.3971405,62.32163239,0,0,1,0.835,0.8197,GOODS-N
189.39717102,62.28511429,2,0,1,,2.0477,GOODS-N
189.39720154,62.21084976,1,0,0,,0.4948,GOODS-N
189.39720154,62.26355362,2,0,1,,1.0834,GOODS-N
189.3972168,62.29542923,2,0,1,,2.1866,GOODS-N
189.39723206,62.24960327,2,0,1,,1.6457,GOODS-N
189.39724731,62.33831024,2,0,1,,1.3236,GOODS-N
189.39726257,62.28414536,0,0,1,,1.6911,GOODS-N
189.39727783,62.18385315,0,0,1,,0.684,GOODS-N
189.39729309,62.20896149,2,0,1,,1.6236,GOODS-N
189.39729309,62.21339035,0,0,1,,1.5939,GOODS-N
189.39729309,62.31584549,2,0,1,,0.0766,GOODS-N
189.39730835,62.23169327,0,0,1,,1.1745,GOODS-N
189.39730835,62.25544357,0,0,1,,0.937,GOODS-N
189.39732361,62.2291069,2,0,1,,0.3618,GOODS-N
189.39733887,62.27522659,0,1,0,,3.4458,GOODS-N
189.39735413,62.19603348,0,0,1,,0.5658,GOODS-N
189.39735413,62.21635056,0,0,1,,2.1203,GOODS-N
189.39735413,62.27807236,0,0,1,,2.003,GOODS-N
189.39735413,62.31264877,0,0,1,,1.6955,GOODS-N
189.39736938,62.22418976,2,0,1,,0.1341,GOODS-N
189.39736938,62.23223114,0,0,1,,0.8896,GOODS-N
189.39736938,62.30040359,2,0,1,,0.6847,GOODS-N
189.39738464,62.33622742,0,0,1,,1.1188,GOODS-N
189.3973999,62.32953262,0,0,1,1.147,1.182,GOODS-N
189.39755249,62.22750473,0,0,1,,2.4308,GOODS-N
189.39755249,62.33772278,2,0,1,,3.0117,GOODS-N
189.39764404,62.29486847,2,0,1,,0.5969,GOODS-N
189.3976593,62.21008682,0,0,1,,1.8262,GOODS-N
189.39767456,62.25214767,2,0,1,,3.0855,GOODS-N
189.39767456,62.28647614,0,0,1,0.64,0.7627,GOODS-N
189.39772034,62.2317276,0,0,1,,1.5502,GOODS-N
189.39776611,62.19485474,2,0,1,,1.6131,GOODS-N
189.39778137,62.24696732,2,0,1,,2.6275,GOODS-N
189.39782715,62.18534088,0,0,1,,1.0676,GOODS-N
189.39782715,62.21457672,2,0,1,,4.1205,GOODS-N
189.3979187,62.26418686,0,0,1,0.8396,0.8457,GOODS-N
189.39797974,62.18635941,0,0,1,,2.2065,GOODS-N
189.39797974,62.30145645,0,0,1,0.84,0.8583,GOODS-N
189.397995,62.25502777,2,0,1,,1.6117,GOODS-N
189.39802551,62.22156525,2,0,1,,0.8053,GOODS-N
189.39802551,62.25283051,0,0,1,,3.2812,GOODS-N
189.39804077,62.23765564,2,0,1,,0.3345,GOODS-N
189.39804077,62.2617836,2,0,0,,0.894,GOODS-N
189.39804077,62.2845459,2,0,1,,1.3104,GOODS-N
189.39804077,62.29756165,1,0,0,,0.2583,GOODS-N
189.39808655,62.18259811,0,0,0,,0.0191,GOODS-N
189.39808655,62.24386978,2,1,0,,3.278,GOODS-N
189.39811707,62.30673218,0,0,1,0.4478,0.3622,GOODS-N
189.39816284,62.18605804,0,0,1,,2.107,GOODS-N
189.39816284,62.22896957,2,0,1,,2.3697,GOODS-N
189.39816284,62.24219513,2,1,0,,2.4138,GOODS-N
189.3981781,62.30940628,2,0,1,,1.0581,GOODS-N
189.39819336,62.31119919,2,0,1,,1.2709,GOODS-N
189.39820862,62.19841003,2,0,1,,2.6122,GOODS-N
189.39823914,62.30698395,0,0,1,,2.1676,GOODS-N
189.39826965,62.18287277,0,0,0,,1.5735,GOODS-N
189.39831543,62.23492813,0,0,1,1.289,1.6917,GOODS-N
189.39833069,62.20721054,2,0,1,,0.4325,GOODS-N
189.39834595,62.19830704,2,0,0,,5.5817,GOODS-N
189.39839172,62.2287178,2,0,0,,0.9747,GOODS-N
189.39839172,62.24567795,2,1,0,,0.9128,GOODS-N
189.39845276,62.1914444,0,0,1,,1.1628,GOODS-N
189.39845276,62.29835892,2,0,1,,1.5373,GOODS-N
189.39860535,62.3048172,0,0,1,,1.1697,GOODS-N
189.39860535,62.31415558,2,0,1,,1.7507,GOODS-N
189.39860535,62.33787155,2,0,1,,1.1628,GOODS-N
189.39865112,62.19837952,2,0,1,,2.4434,GOODS-N
189.39865112,62.22231293,2,0,1,,4.0272,GOODS-N
189.39865112,62.23551559,2,0,1,,0.7321,GOODS-N
189.39865112,62.26757431,0,0,1,,1.013,GOODS-N
189.39865112,62.31302643,0,0,1,,0.6715,GOODS-N
189.39868164,62.27079773,0,0,1,,1.6833,GOODS-N
189.3986969,62.21279907,0,0,1,,1.6722,GOODS-N
189.39871216,62.23317719,2,0,1,,1.5226,GOODS-N
189.39872742,62.20671082,2,0,1,,1.7735,GOODS-N
189.39872742,62.33094406,0,0,1,,0.6038,GOODS-N
189.39875793,62.21196365,2,0,1,,4.3727,GOODS-N
189.39881897,62.19863892,0,0,1,,0.8446,GOODS-N
189.39881897,62.23245621,2,0,1,,0.896,GOODS-N
189.39884949,62.25611115,0,0,1,,0.9052,GOODS-N
189.39891052,62.24219894,2,1,0,,0.0365,GOODS-N
189.3989563,62.22905731,2,0,0,,0.8959,GOODS-N
189.39900208,62.31000519,2,0,0,,5.4071,GOODS-N
189.39904785,62.27884293,2,0,1,,2.9743,GOODS-N
189.39904785,62.29902267,2,0,0,,1.709,GOODS-N
189.39904785,62.33481979,0,0,1,0.5857,0.6387,GOODS-N
189.39906311,62.33597946,0,0,1,1.082,1.0643,GOODS-N
189.39907837,62.2117424,0,0,1,,0.7048,GOODS-N
189.39915466,62.30282211,0,0,1,0.299,0.2774,GOODS-N
189.39918518,62.21624374,2,0,1,,1.5957,GOODS-N
189.39920044,62.21372604,2,0,1,,3.0882,GOODS-N
189.39923096,62.33128357,2,0,1,,1.5868,GOODS-N
189.39924622,62.30937195,0,0,1,,0.1495,GOODS-N
189.39926147,62.25140381,2,0,1,,0.952,GOODS-N
189.39926147,62.26412201,0,0,1,,0.9,GOODS-N
189.39926147,62.27722168,2,1,0,,0.01,GOODS-N
189.39927673,62.24636459,2,0,1,,3.1039,GOODS-N
189.39929199,62.30981827,2,0,1,,1.1663,GOODS-N
189.39932251,62.22126389,2,0,1,,1.857,GOODS-N
189.39933777,62.30865097,2,0,1,,1.6419,GOODS-N
189.39938354,62.2202301,0,0,1,,0.9504,GOODS-N
189.3993988,62.23929977,2,0,0,,4.5624,GOODS-N
189.39944458,62.33693314,2,0,1,,3.125,GOODS-N
189.3994751,62.24066925,0,1,0,1.1403,1.1147,GOODS-N
189.39949036,62.30624771,2,0,1,,1.4545,GOODS-N
189.39950562,62.22751617,0,0,1,,0.0781,GOODS-N
189.39950562,62.27110291,2,0,1,,3.1079,GOODS-N
189.39950562,62.30994797,0,0,0,,,GOODS-N
189.39955139,62.23507309,0,0,1,,1.517,GOODS-N
189.39956665,62.18587875,0,0,1,,3.0296,GOODS-N
189.39956665,62.22583771,0,0,1,,0.2755,GOODS-N
189.39959717,62.21927261,0,0,1,,1.9343,GOODS-N
189.39961243,62.29415512,2,0,1,,2.4396,GOODS-N
189.39962769,62.24837875,2,0,1,,0.8468,GOODS-N
189.39968872,62.28248978,2,0,1,,0.6566,GOODS-N
189.39970398,62.21173096,2,0,1,,4.6984,GOODS-N
189.39971924,62.23949432,2,0,1,,0.843,GOODS-N
189.3997345,62.21542358,0,0,1,,0.0637,GOODS-N
189.39976501,62.243927,2,1,0,,0.936,GOODS-N
189.39978027,62.25777054,2,0,1,,1.7484,GOODS-N
189.39978027,62.33125687,2,0,0,,1.195,GOODS-N
189.39978027,62.33399963,2,0,1,,1.3391,GOODS-N
189.39981079,62.23874664,2,0,1,,0.7821,GOODS-N
189.39985657,62.24938202,2,0,1,,0.8922,GOODS-N
189.39987183,62.22076797,2,0,1,,3.3693,GOODS-N
189.39987183,62.3163147,2,0,1,,1.0386,GOODS-N
189.39988708,62.29489136,2,0,1,,2.4218,GOODS-N
189.39993286,62.26182938,0,0,1,,0.2562,GOODS-N
189.39994812,62.31316757,1,0,0,0.0,0.0273,GOODS-N
189.39997864,62.32206726,0,0,1,1.0264,0.991,GOODS-N
189.3999939,62.25308609,2,0,1,,1.6374,GOODS-N
189.40002441,62.2998848,2,0,1,,1.0486,GOODS-N
189.40005493,62.29054642,0,0,1,0.7092,0.7199,GOODS-N
189.40008545,62.21046066,2,0,1,,1.8273,GOODS-N
189.40008545,62.24223328,2,1,0,,0.7393,GOODS-N
189.40010071,62.33646393,0,0,1,,0.6329,GOODS-N
189.40011597,62.2677803,2,0,1,,2.8359,GOODS-N
189.40011597,62.32563782,2,0,1,,0.941,GOODS-N
189.400177,62.31254578,2,0,1,,0.5353,GOODS-N
189.40023804,62.26951218,0,0,1,0.8612,0.7966,GOODS-N
189.40023804,62.27872849,2,0,1,,0.01,GOODS-N
189.40023804,62.31454468,2,0,1,,0.1512,GOODS-N
189.40026855,62.30572128,0,0,1,,0.5651,GOODS-N
189.40029907,62.26424789,2,0,0,,3.0205,GOODS-N
189.40029907,62.30155182,0,0,1,,2.1096,GOODS-N
189.40031433,62.2631073,0,0,1,,0.9182,GOODS-N
189.40031433,62.2895546,2,0,1,,1.0468,GOODS-N
189.40034485,62.20663071,0,0,1,,2.4645,GOODS-N
189.40039062,62.29791641,2,0,1,,0.7802,GOODS-N
189.40039062,62.31180954,2,0,1,,2.73,GOODS-N
189.40042114,62.24018097,0,0,1,1.1388,1.0272,GOODS-N
189.40042114,62.30916977,0,0,1,,0.3862,GOODS-N
189.4004364,62.29666519,0,0,1,,2.1717,GOODS-N
189.40045166,62.22194672,2,0,1,,2.5119,GOODS-N
189.40045166,62.27187347,0,1,0,,0.01,GOODS-N
189.40046692,62.20840073,2,0,1,,1.2338,GOODS-N
189.40046692,62.26552582,2,0,1,,1.645,GOODS-N
189.40048218,62.21722412,0,0,1,,1.025,GOODS-N
189.40049744,62.30011368,0,0,1,,1.8953,GOODS-N
189.4005127,62.24354935,2,1,0,,2.9646,GOODS-N
189.4005127,62.29743195,2,0,1,,1.7352,GOODS-N
189.4005127,62.30032349,0,0,1,,0.773,GOODS-N
189.4005127,62.30800629,2,0,1,,1.6686,GOODS-N
189.40052795,62.20593262,2,0,1,,1.0052,GOODS-N
189.40055847,62.20913315,0,0,1,,1.4961,GOODS-N
189.40057373,62.18795776,2,0,1,,0.9364,GOODS-N
189.40057373,62.21066666,0,0,1,,2.3447,GOODS-N
189.40058899,62.25947189,0,0,1,,2.5591,GOODS-N
189.40060425,62.20977783,0,0,1,,2.3431,GOODS-N
189.40060425,62.23619461,0,0,1,0.9306,0.95,GOODS-N
189.40061951,62.26565552,2,0,1,,1.1652,GOODS-N
189.40063477,62.33504105,0,0,1,,0.5656,GOODS-N
189.40065002,62.21243668,2,0,1,,1.6485,GOODS-N
189.4006958,62.22031403,0,0,1,,0.4006,GOODS-N
189.4006958,62.22452164,2,0,1,,0.0465,GOODS-N
189.40072632,62.21205139,2,0,1,,1.6092,GOODS-N
189.40072632,62.26583481,2,0,1,,1.3058,GOODS-N
189.40074158,62.26570511,2,0,1,,1.1802,GOODS-N
189.40075684,62.27582169,0,1,0,,2.2253,GOODS-N
